user_id,user_name,name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
2205,Tekman Gurung,Gorkha Aquarium House,5,,a year ago,0,https://www.google.com/maps/contrib/114444179351912500060/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjV9k70ASVuZaHYA6cIHxd4zCiBJx6eCW9rqw0IIPLdc1F7N2hvF=w36-h36-p-rp-mo-ba3-br100,
2206,Laura Ver,Gorkha International Travels & Treks,5,"Super cool experience, we experienced two magnificent treks to Poon Hill and Langtang thanks to Gorkha International Travel! Anis responded to all our requests, he was present even during the treks, and he was very welcoming. We recommend this agency with confidence!",3 days ago,2,https://www.google.com/maps/contrib/103477774879421232888/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIKsO61uvDxNDQA29vSZZ9SREJxwuP8JOlYKwz3N2nX0oV4AQ=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipOCAYdJ26sTj8K4Cva55YI1EU42olYcV_IFrxCS=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM7ZTC9oKAkOqxVJHFrOCeRWBZYrFOy2A7tttiQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipObKGPc_n1XwJd-qVa68f057GvADsNprjw9Y4DG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMjSa8VhSGXArpmRsthlqGUvTL5b9HJWZJJA-CM=w300-h225-p-k-no"
2207,anju pandey,Gorkha International Travels & Treks,5,"I highly recommend Gorkha International Travel for anyone seeking efficient and reliable travel services.The staff are active and engaged, always ready to assist with any queries. MD Mr Susil Pant is also very friendly and active too
Must say its so Comfortable and seamless experience with this Agency.",a month ago,1,https://www.google.com/maps/contrib/103977750500476581564/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKef31tc48fFGbAfqws0ILryEHH7zebHeQZZWqUeYt8fql85Q=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipMjV5NHrUu4PHWIJBIMsjUBIZ_HU-WggeF4LFhF=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMVErdmTW-mupdjY4B8foxSK6dYcnqO3PSbmhFU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPhY1Uytq29qXeXjQBfy9E7F6ETRT64PYfEL4Zv=w300-h225-p-k-no"
2208,Annalisa Susanetti,Gorkha International Travels & Treks,5,"We have just completed a tour of the Kathmandu Valley organized by them. The professionalism and precision of the agency allowed us to have a fantastic experience, to visit unforgettable places and get to know a little about Nepalese culture. I absolutely recommend relying on Mr. Susil's team and in particular to the care of Mr. Anis, really helpful and professional. A note of thanks also to our driver, Bishnu, excellent and reliable",a month ago,1,https://www.google.com/maps/contrib/108668200139681780004/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWmm1gzH9bZHhForoLs6EZT7rwQns181wbQjkBoHJKhKfgqpak=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipOSpGnavp8rR0NGed5jqAeA-oXHjma1gYW6BOno=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPuitJzNkw-6OpJkvEr7NGVy0h7uXS-MOEUuaPP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN2jjH5xowDv-Fh4pnxSt-Oc8rZImxwZTjPXYxS=w300-h225-p-k-no"
2209,Rajip Bhandari,Gorkha International Travels & Treks,5,"Cheap flight ticket travel company in nepal - Gorkha International Travels p ltd  thamel kathmandu nepal , once  my visa granted to europe , i have very limited time to manage my travel & flight ticket . I found this agency from google & contact . within an hour they guide me various options of flight to my destination . The cost they offer me is the best compared to other agencies & booked my flight with Gorkha . Everyone recommends  checking once while you go abroad  thanks to the Gorkha Team. Rajip bhandari from Europe now.",4 weeks ago,0,https://www.google.com/maps/contrib/109129638041314744970/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKWFYfH1WzSpzxJ-Y_vBMDMPQOWI4taUAQJ92M1vQe-dJZ7KQ=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipO4ejKR4dLWY1NJzT_1vMptRQGi0REP19-5K-qY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOh4g9Quyoc6EwA7isaZnBgX_MKyjLSO9XJ5-P5=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPaXrMYa-C0TZ1XP97FQ08YMMD5zGZROf58Yelt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO6Oq-BLt6lsQ04Ml_oUNJrmC1LDpPCCOK6Oh6P=w300-h225-p-k-no"
2210,Doma Sherpa,Gorkha International Travels & Treks,5,"Overall it was a wonderful trip to Rajasthan, Kashmir and Shimla. Gorkha International Travel & Treks did a phenomenal job in organizing our trips and making it successful. Even when we were traveling and had some issues, they were always free to help us out through a phone call. We had the most beautiful time and saw the most eye catching sightseeing places because Gorkha travels had worked so hard in making our itinerary the best one.The hotels and vehicles that they had provided was beyond our expectations. We are truly grateful towards them for making our trip very smooth and memorable. We highly recommend Gorkha International Travel & Treks to anyone that is looking forward to have a fun and engaging trip with the best travel assistance.",9 months ago,4,https://www.google.com/maps/contrib/108728496125497646974/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKKY-VMlAkMHTKZdFAbAGQ1jz_4fEwLFo_5mdTwMU3gqA_I0I0=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipNw-QklUUweYi7LFgY8mCRPXueLBpqx8BSZ_5Fh=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOz2hlhaG9_bRLXTPqzv95sSVR23zz2JYslqwth=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMdrMQkGPMz76FhJthnYjTeO3bzWEDuiBU3F0-N=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNlhQ0GfIIODt_uKrpRS4hR772V-bd6nwpX5_86=w300-h225-p-k-no"
2211,Kati Oudendijk,Gorkha International Travels & Treks,5,"Fantastic service, highly recommend! In the aftermath of floods and clouds we were not sure how to get to Lukla, and it felt like a small miracle that we were able to get a ticket for the first flight to Lukla amidst so many stranded travellers. Grateful for the kind team that really went the extra mile for us.",3 months ago,1,https://www.google.com/maps/contrib/106634172963678605837/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVExGVRBroVqk3MPyJ7H0dj2vv0RYKc0cpMLsbQe7K5VVGIe2LukQ=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipPnZJtSHh-Q4WY9ZiVgsDFO17Bhi7cvAWECO3hl=w600-h450-p-k-no
2212,Santosh Shrestha,Gorkha International Travels & Treks,5,"They arranged a bus ticket to pokahara for me on a very urgent notice. I will always be grateful, thank you for the service and thank you to Anis sir for your excellent coordination. Cheers..",a week ago,0,https://www.google.com/maps/contrib/109382688107866825136/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocK3WGHNUZJQqbpvMS6ZT5nO9GCmFsNkI8VshZ9Xha5A6cagSQ=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipPdSJQ055_X0wGeJfFGY0oBkrd0tu7UNbusb84v=w600-h450-p-k-no
2213,Deepika Budhathoki,Gorkha International Travels & Treks,5,"Visiting Gorkha International Travel & Treks was a great decision for planning my trip! The staff was welcoming and attentive, guiding me through the available options and helping me choose the perfect itinerary. They provided valuable insights and tips for making the most out of my visit, ensuring I didn't miss any must-see attractions. The booking process was straightforward, and they were responsive to any questions I had along the way. Thanks to their expertise, my trip was smooth and memorable. I highly recommend Gorkha International Travel & Trek for anyone looking for personalized and reliable travel assistance!",10 months ago,2,https://www.google.com/maps/contrib/101665865457811312374/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUyYYYPM7B4aY6yFCfMAH-wpQ2e2FK4iCVMwSp4sQzqPf8CM3-V=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipNhFHC417M4n20GfHyQ6ssJHrd4ir74S9kj9Qh8=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNo9rBm7O9qqQBD5iJOZaw2wm0UKnVrDpDUNRw-=w300-h450-p-k-no"
456,Sudikshya Dongol,Gosaikunda Lake,5,"A mustttt visit place! We went there during January, the lake was frozen, and we walked on the lake 🥹 the trail is very nice, the railings has made it safer! …",a week ago,0,https://www.google.com/maps/contrib/112782588488316672841/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXSSBlzabD2FCk8xrwTUX4_9riA-G4SXV2JDYo21Yy1KBQMlJeh=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipN6sm79WOtBqV7sb2nKzVp69SkcZB9oWrJKCZoY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOKom-ZzMaEfUSfgERKOgNjzTFGUoKIylgbFGzA=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNman3lMfP_rtBYBiGpP9zXBdf56Zs3OLDzMr-p=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMpoolOw4hEUpFbTdUvksmg0HW1_PKOjQBSTQac=w300-h225-p-k-no"
2214,Amrit Dangol,Gosaikunda Lake,5,One of the best trek to go on Gosaikunda trek. It took us 3 days to reach there which was started from Sundarijal. We went this holy place in mid August. This was my first trek and one of the best trek of my life. It was a round trek started from Sundarijal reached Gosaikunda and returned home from Dhunchee bazaar. You guys can also visit this place once in a lifetime. This place is heaven as you guys can explore as much as you can. Best of Luck 🇳🇵,4 months ago,0,https://www.google.com/maps/contrib/100216020393553101057/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocL9R81ZbenY3mLEYD8OG5HwtQyOGQDGWbpNP45d-2fa6tG6fuQ=w36-h36-p-rp-mo-ba2-br100,"https://lh5.googleusercontent.com/p/AF1QipOjIULniQQBmO__Q4EB4ncAsSUc8e-2smaO93Gk=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNvW3pxAzJS9yZ_M_ZvSIa5aOcqtfT_bLhD6yPL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTSK_FgK0O8k7DdfL9hwrWgW8QTqjnPojPXNTv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0kjb371m3G4T5aFTjurqdUvMxD6et8s-0c4Wj=w300-h225-p-k-no"
506,CA. MADHAV GHIMIRE,Gosaikunda Lake,4,"The Gosainkunda Trek (6-7 days from Kathmandu) is a breathtaking journey that I would highly recommend to any trekking enthusiast! Gosaikunda is a holy lake that is worshipped by the Hindus and Buddhists of Nepal and Surya Peak is situated in the north of the lake. After you reach at the peak you will be amazed by the beauty of Sarswoti Lake, Bhairab Lake, and the legendary Gosainkunda Lake.
My experience was nothing short of magical, and here’s why:
Stunning Scenery: The trek offers some of the most beautiful landscapes I've ever seen. From lush green hills to rugged mountain paths, every step was filled with awe-inspiring views. The sight of the majestic Langtang range against the backdrop of clear blue skies was a highlight that I will cherish forever.
Challenging Yet Rewarding: The trek is definitely challenging, with steep ascents and descents, especially as you approach Gosainkunda Lake. However, the effort is well worth it! Reaching the lake at an altitude of 4,380 meters felt like an incredible achievement, and the serene beauty of the lake surrounded by snow-capped peaks took my breath away.
Cultural Experience: Along the way, I had the opportunity to interact  with Sherpas and Tamangs who have different culture and you can get a chance to learn in depth about them. Their warmth and hospitality added depth to the experience. I enjoyed traditional meals at the tea houses and learned about their customs and traditions, which made the trek even more enriching.
Well-Marked Trail: The trail is well-marked, making navigation easier, even for those who may not be experienced trekkers. There are plenty of spots to stop and take breaks, and the views just get better the higher you go.
Wildlife and Nature: I was fortunate enough to see a variety of wildlife, including Himalayan monkeys and various bird species. The flora is equally impressive, with vibrant rhododendron forests that burst into color during the spring.
Accommodations: The tea houses along the route were comfortable, with friendly hosts who made me feel right at home. The food was delicious and varied, catering to both local and international tastes.
Final Thoughts: If you’re looking for a trek that combines natural beauty, cultural immersion, and a sense of adventure, the Gosainkunda Trek is the perfect choice. It’s a journey that challenges you physically while rewarding you with unforgettable memories and stunning vistas.  All you need is to be fit and healthy and the willingness and capability of walking for around 7 to 9 hours every day.",2 months ago,1,https://www.google.com/maps/contrib/107857224793957687592/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXUkB_ml9fbOL7uDUZ-VWSq9YmQTx8tvBzbA1RXI0r9VWoc-NgX9g=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipNz0MeSiWt_VMS97epEubgzaXxmBahQP-UMXwsJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP1tcXo_VimSMba-xJhIJNr7QdNRp6ppr0D4xQH=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPixKbXk-BcNc-cGONUUlfn8F0KUKcUaFhx7TBp=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNq0V2vRdvpBxq53HK-41Z1fnZQnzsx2EcLdOY8=w300-h225-p-k-no"
2215,Lokendra Dhamala,Gosaikunda Lake,5,"Gosaikunda is a sacred alpine lake in Nepal, situated at 4,380 meters within Langtang National Park. Revered by Hindus and Buddhists, it is believed to be the abode of Lord Shiva. Pilgrims visit during Janai Purnima to take a holy dip in its waters. Surrounded by stunning peaks, it’s also a popular trekking destination.",a month ago,0,https://www.google.com/maps/contrib/110720572446885922435/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXnwMfPRCyen1FVOuCKDqcDQdsXCK7GsuCtRVDbGl-pumQ702I=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipOI-kEFblohsUu2zw6YdsAEtL-obJnjewGuAWcZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPFobEO_RiWE-TaRooE7D4AnwqnUMG5qMAr6vdJ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM3bO8F4ZEBIkB3fqbYNaFSzNuuxbLqXukZK-bQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMcRkLATBBkWB0mXr3ARQ_pTRZmQdBJ6M4T7jGq=w300-h225-p-k-no"
1557,Milan,Gosaikunda Lake,5,"Gosainkunda is a breathtaking alpine lake located at an altitude of 4,380 meters (14,370 feet) in the Langtang National Park, Nepal. It is a serene and spiritually significant destination that attracts both trekkers and pilgrims alike. The lake is surrounded by rugged mountain terrain, making it a truly magical spot for nature lovers and adventure seekers.

The journey to Gosainkunda is as rewarding as the destination itself. The trek passes through lush forests, traditional Tamang villages, and high-altitude landscapes, offering diverse natural beauty. Upon reaching the lake, you are greeted with crystal-clear blue waters set against the backdrop of snow-capped peaks. The reflections on the lake are mesmerizing, especially during sunrise and sunset, creating a truly unforgettable experience.

Gosainkunda holds immense cultural and religious importance for Hindus and Buddhists, who believe the lake was created by Lord Shiva. It is a popular pilgrimage site, especially during the Janai Purnima festival, when thousands of devotees visit to take a holy dip in its sacred waters.

Whether you seek adventure, peace, or spirituality, Gosainkunda offers a perfect blend of natural beauty and cultural significance. It is a must-visit destination for trekkers and travelers exploring Nepal’s Himalayas!",3 weeks ago,1,https://www.google.com/maps/contrib/112481303044385142262/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWObHn8nbKBuNeUkcXao8EL7aABjc60WAmXvX1-OEr_OklCvYZnKQ=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPQTBZxZTYuZlj11FGTTUkBCFtr_vYCLozEwc7J=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO1y5EkeYoZ4H6UQvc59ZZKc7CeZZ4qGk_8qQYu=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN2FFYUDdxOm_6LzGWhkksFwW5G4iKaNwQFvBOC=w300-h225-p-k-no"
2216,Prashaya,Gosaikunda Lake,5,"The hike to get there is tough but totally worth it, with amazing views of nature along the way. The lake is also a holy spot, so it feels special and peaceful. If you love nature, trekking, or just want a quiet, beautiful place to visit, Gosaikunda Lake is perfect.",3 months ago,0,https://www.google.com/maps/contrib/102021974891173577650/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXmHiRX8LwG7t3a2K1kTRowDXs-rc53AX2ER16-N2uM4QCVGt_Cjg=w36-h36-p-rp-mo-ba2-br100,https://lh5.googleusercontent.com/p/AF1QipMItz2NVQSHrjoDFbVfB0ktu8IJM4ZJ5SpJipPy=w600-h450-p-k-no
2217,sucess tamang,Gosaikunda Lake,5,Very wonderful treks if you guys want to go this is best place to trekking. Only lion heart can trek. It’s took me to get home 2 days but it was very wonderful moments.,7 months ago,0,https://www.google.com/maps/contrib/111734149016618265791/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVe6b-iv0IrLw1kA-15yJbyyff5SeKNqgChpYFvSSu7cGhZ6z8=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipMl28yQUwMZUfHKQliYMgAtdhulCs4YHWOlFuV7=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMP03BYOTDUTlE3Vj4VXyJgpmHYa_0CHA32c4j8=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNzv0y6KqV20ssfbNTeqCHVPPY7lNbtSAY0t5uU=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP3CWml0BjTWwNfVlWHTzaeKSO4gZxvbbAl5cW1=w300-h225-p-k-no"
2218,arjun adhikari (arjunii_),Gosaikunda Lake,5,One of the best trek with beautiful landscapes on every steps. Its intermediate type of trekking upto 4500 meter height from sea level i love the trail as wells delicious food on the way where i took refreshments on the way where i bumped to wonderful ambience. I completed this trek in 2 nights and 3 days from ktm. We don’t need itinerary to experience this trail.,6 months ago,0,https://www.google.com/maps/contrib/114002798325710879324/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVWevnfT2FDF4LKMTkfgH3Hhdn54M2VZCn2ZoCnQJJeH846PPfi=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipMHqDfXXd1SD9cidBsKa7ov49fjwv1_z9SElXjP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM0ka0z15X6HaBO1a--qikuCtl8e3Y1oQOzrI5L=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP9gwWt3dTDTa4Ca55aBtrwx-cy7m6dGR-BScIZ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOC02veLaRyEoFf5aqQWLbWXIQVY-Bjen0qcSyE=w300-h225-p-k-no"
2219,sreejan nagarkoti,Gosaithan Picnic Spot,4,,2 months ago,0,https://www.google.com/maps/contrib/109543310839548422941/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVhcpIjN6JB7Iw4HbqQmGNLGB5NYT_fKxtO_tQAeTQ2gxzq9o4=w36-h36-p-rp-mo-br100,
2220,Anup Kishor Bhandari,Gosaithan Picnic Spot,3,,8 months ago,0,https://www.google.com/maps/contrib/108387050360643521785/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUa0ktRsBc1TErBGcpwRWLmSNONAee98i6_pwea_sDm7Ug-Jr_ZQw=w36-h36-p-rp-mo-br100,
2221,Manoj Kuikel,Gosaithan Picnic Spot,4,,11 months ago,0,https://www.google.com/maps/contrib/101884780512802243821/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX57xMCbEem31zbe6XIbTE2O1QMDQN1oyaUnNDzrXcNf6s5wsHJ=w36-h36-p-rp-mo-br100,
1000,Pratik Panday प्रतिक पाण्डे,Gothatar Water Fun Park,5,"This location is ideal for both children and adults who are between 2ft to 7ft in height, as it offers great opportunities for swimming and various other games suitable for kids.",a year ago,1,https://www.google.com/maps/contrib/103186183125020740015/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVYPKNC3P_r4G5VcumSSjOt28LNxYQPVnDHX-T5DH5rYrS69-FL3w=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipMXshpGyCpAf3BFRdRzq4FUZFfOHBrxidj9xjzm=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPoqO7VVthoquX4dj1ULX39j5VhRvFwY_5_HlMi=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPi1rSIxTPNaYZKgUMhaeTq_-dWfo9vVB2qgu9P=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNwkQsA9RGwHxL21e9M9jABALCSUAMwZAdFry9c=w300-h225-p-k-no"
2222,Mixmass Random,Gothatar Water Fun Park,2,"Reality is way different than what you see In the Tiktok.  One may need to pay an entry fee Rs. 100 each if you are there just to take pictures and roam around the place. Restaurant, we even didn't try to order after seeing the kitchen. If you are really a swimming lover then the place is not for you. Rs. 300 for swimming. However, good for kids to enjoy water.",3 years ago,11,https://www.google.com/maps/contrib/107427971014913469347/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV-AVyjNhR8NLbETbAb_eYgwOm_zoHPFlrHWkZC0Wss_26N7WaZ=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOGkN5iflGq1lAhAErhwrD2TdEo1izr-3v8q5Hw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPSnWJz4MvVu8woS6zqYjhG5y6CzX0JByOIv0Lu=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPIEl8aetS4smA49n-qA-QfMwUgNeAQhnb8pI5N=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0hxlEtUSMp0PDWKx7HegB-nqMY-wFdWj2XDgo=w300-h225-p-k-no"
2223,Nabin Paudel,Gothatar Water Fun Park,4,Clean swimming pool i must say as I went on weekday. Slide was ssuper fun.,a year ago,32,https://www.google.com/maps/contrib/101213305925210056387/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX5tnfcsh-v2y8qoO8sdPsC1pyGodykJz0VdhVN_k68zntG07Vu=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipPzV9e9F9mrZ5RbJbv-3pvyaIAnsMcGvOPuFWyx=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMwRQ8hctwsTgtZDzXq16_9j_k7RePbXAnGsAcB=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipObmoVmczbaTytg-UIndc1kXX_jKw9MceKHwZ_V=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNO4VbGhENier_0Go0-1F2hFzbT8NnUEa7TNhxB=w300-h225-p-k-no"
2224,Anish Bhattarai,Gothatar Water Fun Park,4,We visited this place early before the official opening on Saturday. The water was clean and the pool was big with various depths with proper markings. Also the slide was supposed to open at 11 AM but the pool caretaker was courteous enough to open it at our request. Overall a good swimming pool in Gothatar-Nayabasti area.,6 months ago,0,https://www.google.com/maps/contrib/116847324447679224064/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV0o6Ha0idfHMOfJINPXb7gKapJo0XQZ55WfOKn-tExpWFpBv16=w36-h36-p-rp-mo-ba5-br100,
2225,KAMAL PANDEY,Gothatar Water Fun Park,1,"On Saturday me and my brother went to this place for swimming pool. It's was gud but aft i coming back to room. My half body was like burning from back due to too much chemical in the water..!! Seriously i did swimming many times but this was my worst experience ever guys. Don't go there with family or frnd this is not a gud place for swimming. I paid 700rupess for both. It's really expensive.
I would like to request all team members of Gothatar water fun work. Please don't put too much chemical in the water.its really harmful for kids and adults.",2 years ago,1,https://www.google.com/maps/contrib/111776683250366113264/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX4kzIg_Hn0JvyndbLloXjsu4FYWJ4hDDFperrcOf2vYFpb7MPXtw=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipODHnuDGknRWX8nXECKwxjrT6qdNrUIRJ0S2Vd-=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN7zylBkxX2Sfbz2Iydm3m62fllM02H4N8HkRVe=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPf-iOPQnmhZOr2d7-1E7p_dsXhVLWG7TyvmBeb=w300-h225-p-k-no"
2226,SaW MeEr,Gothatar Water Fun Park,5,Nice environment with beautiful swimming pool for children and adults.❤️❤️❤️❤️💥💥💥 …,3 years ago,2,https://www.google.com/maps/contrib/114992967983074200112/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV8ilCxt-BT6uM4_VGTjydY52h3aUA8H9RfIZTHwyoRb0iDkNBC=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipMTTENCyvef48t2xYRQtXsb3l_aAFmE1wIwNyRe=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNKgTQRx8mCDiqdvftfn4kt3DqM_HZY_n85A1kQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOnXAYkbjKVSh26l3jbmvGTm8hicGWF5fshDg1Y=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMioO3En6W-Jj2kDEBCY2R-BjUqd7JoOV5Pw-0X=w300-h225-p-k-no"
2227,salin gautam,Gothatar Water Fun Park,5,"here you can have a wonderful swimming experience along with big slides for adults & small one for children 😍. Enough space for parking, different playing materials for children. Two different pools for children & adults . ( Upto 7.5 feet)",a year ago,3,https://www.google.com/maps/contrib/117259847377297136881/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocLLHw4YM5jFpEH0wKnAG0dkKhM8nAgiNh4CYDjyCVjbkRF4Ew=w36-h36-p-rp-mo-ba3-br100,https://lh5.googleusercontent.com/p/AF1QipMBdqpwp0PHc6JsQNFKCKySDJTnck0cK9tVYnjX=w600-h450-p-k-no
2228,Bishal Adhikari,Gothatar Water Fun Park,5,Amazing place to visit for  summer holiday 🌞🏖️. Both swimming pool available for child to adult. Great service from staffs …,2 years ago,5,https://www.google.com/maps/contrib/114228777818851883410/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXjh3SXi5-agEXarU6miL0WL27e6EzEw_NVHKt6NBoqSDDYlPxv=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipM52Z6zZxgGMxN-PO5lOACXB4MjxBVUn-80Wwu9=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMklKVTRyLNzWrWBrlX4sGW79PtY6MdzqKxWyGD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPoSS__NRIZ-WWNnXeXqeqOdn7bt3jOIbw1gNWA=w300-h225-p-k-no"
2229,Ghanshyam Raj,"Gothmare, Khumel Rolpa",5,,a year ago,0,https://www.google.com/maps/contrib/102099392384142253667/reviews?hl=en,https://lh3.googleusercontent.com/a/ACg8ocK4nwZBGoZeK2R2__LL64qWWCjd2T5KyEpr2-Sxx_6dh-98qw=w36-h36-p-rp-mo-br100,
2230,Dipesh Kumal,Grace Community Church,5,,3 months ago,0,https://www.google.com/maps/contrib/103329834346088602386/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUthTZ7UgC5p-l-Gt2vVS3RC8zetivPI0ivpLybcxQe8u6HnaUfvg=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipN_KmSUtVtfvM4yBc8UOwWFsTdf50lY5te6TLwU=w600-h450-p-k-no
