user_id,user_name,place_name,rating,review_text,date,likes_count,reviewer_link,reviewer_image,photos
3417,laxmi khatri,Karki Aquarium Plant and Pet House,5,"One of the best shop in butwal city price aren’t high according to sized ,quality warranty aquarium and lovely pets are there there karki aquarium team are very friendly with customer I suggest to all to visit karki aquarium",a year ago,0,https://www.google.com/maps/contrib/112923132247969924430/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJs5EvDB24g5P3vvvqSqMAg2jcrAQ4q3Elx5m-RWLtuZVgGXg=w36-h36-p-rp-mo-br100,
3418,Sabitra Gautam,Karki Aquarium Plant and Pet House,5,Great experience very attentive workers and a variety of fishes and birds. Also there were feed for fishes and aquarium necessity,8 months ago,0,https://www.google.com/maps/contrib/104491847442569121203/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJ9OLhslDZZpjuaojXXIncAarJeQcc81zS2ogUyLPZ0XvZVUQ=w36-h36-p-rp-mo-br100,
3419,Sujan Bhusal,Karki Aquarium Plant and Pet House,5,"Best in town. Lot more  cheaper than any other aquarium shop in butwal.  I got 250 rs pair for angels, 50 rupees pair guppies and mollies now its 100. And 400 rs pair medium size carps and many more.",3 years ago,0,https://www.google.com/maps/contrib/116443869796964606912/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXV_lUep2IkJo49vSyGoD4qExgNP2suhoi7l-VhjfeXg58qm4g6=w36-h36-p-rp-mo-ba3-br100,
3420,Siraj Ahmad,Karki Aquarium Plant and Pet House,4,Got a pet parrot from this place last year.,2 years ago,2,https://www.google.com/maps/contrib/106960969804656994029/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjX0Hp-_UeQwIIJAL__oCAbGZBgJC3szR20i4OmgNbfrJ4elHkRlpw=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPkW7OI82iGKtUJpx2vrTmH4Q4haEm0zy7YTJOq=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN09uu6Zehlvz1zkJb472e7MX6EY1_2hg_Zm94V=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP6Rrx1CzQeSEAhxTqGNsBvHiSJgN_d-b8WDg2L=w300-h225-p-k-no"
3421,Naresh Gautam,Karki Aquarium Plant and Pet House,5,"please visits for the glass tank ,aquarium,biggest project of fountains.. and here also avialable all types of fish,fish food,colour stones and all types of aquarium items  with warranty....thank you! very happy to get great service.",3 years ago,0,https://www.google.com/maps/contrib/101682544697090753473/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUq9qPY1CkgQnTzX9n3Jv-xplBvX5umoX9qBSKqYoDXImP0_gyw=w36-h36-p-rp-mo-br100,
3422,Suman Gaudel,Karki Aquarium Plant and Pet House,3,It was good experience working with them. They had made us an aquarium for our office couple of years ago but after sales service is not good.,3 years ago,1,https://www.google.com/maps/contrib/106396292830766708911/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUvC5M0JfDdxIvfELK3xgaB6FKXpPQzflGlYqRE_0gmltzTpbGTkA=w36-h36-p-rp-mo-ba6-br100,
3423,Jawed Alam,Karki Aquarium Plant and Pet House,1,Had really bad experience with my first ever aquarium setup -no complaints with aquarium but didn’t get proper service after setup was done -bad service !! Really disappointed,3 years ago,0,https://www.google.com/maps/contrib/105090125821467354525/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUngpeHNBIyrnnFKwXYRchKnRiFdvUVOx5huAwEOg9JX4Eg1KPozw=w36-h36-p-rp-mo-ba3-br100,
3424,Pratham Chokhani,Nahakul Arts Studio & gallery,5,,5 months ago,0,https://www.google.com/maps/contrib/106710640593380296929/reviews?hl=en,https://lh3.googleusercontent.com/a-/ALV-UjWC6ii3qiQEMuwJBPe-CJ_vNGu0lTvaaOuL9WhkIlVnmfO3NLg=w36-h36-p-rp-mo-br100,
3425,Ravindu Hasanka,माया देवी मन्दिर,5,"The Maya Devi Temple, located in Lumbini, Nepal, is a significant pilgrimage site for Buddhists. It is believed to be the birthplace of Siddhartha Gautama, who later became known as Buddha. The temple, which dates back to the 3rd century BC, is a simple structure featuring a sacred garden and a sacred pond. Inside the temple, a marker indicates the exact spot where Maya Devi is said to have given birth to the Buddha. The site is surrounded by lush greenery and attracts thousands of visitors and devotees each year, making it an important center for Buddhist spirituality and heritage.",2 months ago,0,https://www.google.com/maps/contrib/116192895017197257687/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVwqxmUuFXPcA3Vr43jS2tx92euWt0_1QCPjXgr9rAe4dUYwFaM=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNSSreVGCzi4QqkJ9XyID3fNU21xXDpQYTt9fQ5=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOTRTkUsJ9TXcbZAnGPcwz7Dn9D6c74RrD6KCtc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP7wWGf1C3C59RuDtuVGRgj2uS_Q6g3JqL3eBt4=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN17cAVvwvnmmjpY51TTtN5_vd7E0u_fgegxZiS=w300-h225-p-k-no"
3426,Carlo R. Carranza,माया देवी मन्दिर,5,"An extraordinary and holy place where Lord Buddha was born. I've been to Lumbini many times, and each visit feels special. The serene gardens and ancient ruins, especially the Maya Devi Temple, create a peaceful atmosphere for reflection and meditation.",a month ago,0,https://www.google.com/maps/contrib/116915930855212776826/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU2s0icUGdSfPT9IAgUlPciuMRZzzoDcIEA7SIUY5CKi4aYwbW9=w36-h36-p-rp-mo-ba7-br100,"https://lh5.googleusercontent.com/p/AF1QipOZ1vhYmrRscLHJQbvjxZTD3eWzv91u5ndj44fj=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPNdftWIK7h9b6icl2AtsLWmChhvspjNO0_a0Uw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM8mO2EhA_1vg_0ee0kdr54IhqO6uKSrZUsFxsQ=w300-h225-p-k-no"
3427,SURYEGMI,माया देवी मन्दिर,5,"Lord Siddhartha Gautam( Buddha) was born here!
very peaceful temple with quiet ambience, vibes & relaxing environment . Best place to meditate if you're here",4 months ago,0,https://www.google.com/maps/contrib/110152646799345591835/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV28Eer8FC4ErVF1zDQfqpI_efbZKjjABFvrrPkXJwkmx_RbB12=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNsUa0TRKpmkOB8lO6A_TEwUit7jmSFASH012Yc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOHbNIMiQtieMSVJtKEsJw0ekGzh3tgDVapAnCX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMwCKaCtNcgI3CafSu1QJEO2h7HxQtDplmd97Os=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMsIx-Vy49Kh22190XVsJjzzlfqKrJbEtsMeCpO=w300-h225-p-k-no"
3428,Vineet Singh,माया देवी मन्दिर,5,"Maya Devi Temple is an ancient Buddhist temple situated at the UNESCO World Heritage Site of Lumbini, Nepal. It is the main temple at Lumbini, a site traditionally considered the birthplace of Gautama Buddha. The temple stands adjacent to a sacred pool (known as puskarni) and a sacred garden. The archaeological remains at the site were previously dated to the third-century BCE brick buildings constructed by Ashoka. A sixth-century BCE timber shrine was discovered in 2013.

I had visited there few months back during my Nepal tour. You can please visit my YOUTUBE/INSTAGRAM for detailed videos of my Nepal tour and travel tips:
YouTube: Serioustalk1187
Instagram: Vineetsingh411",5 months ago,0,https://www.google.com/maps/contrib/111199334915029943227/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVtGS-98c7B07SdaBnza82hER4HFK4cD2APk_hlTL_tSQzT-3A=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipOreJIFW4xMX3MdD7ryAZiJkXi39uFDCenPzVOG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO_x3hBS-B4RVEWNrcl4DZVwWnwPun0XhxuFlk7=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPy70_rBPQelteCeQBTN_XSeFjVrY_ixkm_2sce=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOK93-IM_kjLkec_Ml80KScy7Ck8r08bU1Cl5wg=w300-h225-p-k-no"
3429,Gunnar Caya,माया देवी मन्दिर,5,"You don't have to be Buddhist to appreciate what an incredible place this is. To think, over 2500 years ago one of the most influential people every to walk this earth was born here. Although you can't walk in His footsteps (he was a baby after all) the realization that you are in the same place that He once was is a pretty surreal experience.

There is a fee to get in, as well as a fee to take photographs on an actual camera (which is quite high actually). No shoes are permitted inside the grounds and they will likely take your water bottle before you enter. But that's okay. This place is absolutely worth seeing if you have the chance. I feel blessed that I did.",6 months ago,2,https://www.google.com/maps/contrib/104163309905639232697/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUByF3wt47G26x7lSn67jPpKAyxZmHE5lwx3YLFn0elQaGZB1w=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipNT0UfbDxlC-4qPb478bmvXinyC6MUX9TT-2tfB=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOx0ot_oWa75A0xTcq5EKG1LUt3hUldbRNrODA3=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMlCETeZKpd7qpo3ZlnQ_TrJcjRT76J_cz_iUL2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNQ8czMFuOERa0mJbEQ2-TLZDDrtPJWkSGpg7-U=w300-h225-p-k-no"
3430,mark ng,माया देवी मन्दिर,5,"Birthplace of Buddha, reached there at night and didn’t get to enjoy the view, manage to visit the stone marker, do remember that photos are not allowed inside",2 months ago,0,https://www.google.com/maps/contrib/101468650809535939705/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVbclpKD-lUjhQS8JCqhf61UV6bQ7d8yrHlz842zZpwTlmwDXRzdw=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipO6iaaIZc6_kh0VI_-vJMxdp38IGMvoa0NYpQBI=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPcZ8j9iJ7_r0bun5sbJztnprcJSzX2KfyBFIv5=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipODCsR76vGsfH6onheFj_FL0P1GE_8DO3NSwJD3=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPi995I-6H6UXRIZrwmXWB-IW87IUQo853Hicc6=w300-h225-p-k-no"
3431,Anish Lamichhane,माया देवी मन्दिर,5,"The birthplace of Lord buddha its a divine place. I can't define the place on words. This place is a must visit place and I wish all the people get a chance to visit this place in there life time. You can see the Holy footsteps of Lord buddha after his birth. Ashoka pillar can be seen. A pond of that era can be seen. The cool breeze of the place can mesmeris you at any day. Can't review this place but I feel really lucky I got to visit this place many times in my life and hope I can visit this place many more times in my life.
Teaching of Lord buddha",3 months ago,0,https://www.google.com/maps/contrib/100906021511234652810/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjViA-3LRHKguLMxx9xcuXAcQ18ZEQh55V0UGtsPBNzcWx7j0w8RaA=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipNGJ7JPuWc6B9Bg0_I7VpI4VWDisPJJr-8eG0ir=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNrNjnULArsabzHZOOfmPoIuXHU-SiN0gaGoKq6=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOGXIXkJ2ksE45EY3ZqAtp-7i8FzcxlL6yXQaNO=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN43SZrcwQs96j7bRWQKQdt2CTM1neiscQoizMS=w300-h225-p-k-no"
3432,SiM GiLL,माया देवी मन्दिर,5,One of the most peaceful and divine places I have ever visited in my life. The vibe and the aora of this place is very compelling. Beautifully conserved and maintained the temple surrounded by the ruins is a very surreal experience.inside the temple you find the exact place where sidharth was born.people from all around world visit it and no photographs are allowed inside the main temple.As the birthday place of lord Buddha it is one of the most important places in Buddhism. One should visit this place if visiting Nepal.,10 months ago,3,https://www.google.com/maps/contrib/103970728849330134042/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXq3S30Z8RKSclWl1eV-CW_aEjn0AjddWQmlN-Q-o4j2H7Opr3n=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipPBxoYmEz9FHk-iV52D2APww2efCK7Ri7nwtjjd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNVDgsFsqd-YbH0UGZh5HF-W6eMynipy1op8mdE=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMB_LbWUDr63jFhAmDJxp5Od9AqcbzItUk6QQdV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPz7xHGEnc18Kjuuq4SJIylKIc_f907-SS_Q2MS=w300-h225-p-k-no"
3433,Bimala Bishwokarma,"Aijalon AG Church Darimjyula, Salyan",5,Excellent,2 months ago,0,https://www.google.com/maps/contrib/116578508347915626456/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocIcqqTmsMzA9DYE05HgulNVyQO_F-cG6OoUFM2b2gnPq3_zew=w36-h36-p-rp-mo-br100,
3434,#magar#jyoti#a.g#church #raj#mukunda,"Aijalon AG Church Darimjyula, Salyan",5,ok,5 years ago,0,https://www.google.com/maps/contrib/108313917515534080940/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKIYBFWYpMSBwZPNtYou2usHu1j7bwJPaM8scIGMYTDcwDDQQ=w36-h36-p-rp-mo-br100,
3435,Rizpah christan soni,"Aijalon AG Church Darimjyula, Salyan",1,,2 years ago,0,https://www.google.com/maps/contrib/116765845649187537535/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWxm-sBPtmr9u87WJ5GcbFzt0Zmlxvif7H_3kIQRdRjpxjl5zE=w36-h36-p-rp-mo-br100,https://lh5.googleusercontent.com/p/AF1QipPizpFjB_lyOUu_MRQm9d8uVRFgY7E_f1BIGI28=w600-h450-p-k-no
3436,Mohan Khatri,"Aijalon AG Church Darimjyula, Salyan",5,,2 years ago,0,https://www.google.com/maps/contrib/113086715051231825259/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocID4JZ79BYPsgRqK73PumN7YGmlhicgh6KWCMHFt_dSZ_3hHw=w36-h36-p-rp-mo-br100,
3437,Ramesh Soni,"Aijalon AG Church Darimjyula, Salyan",5,,6 years ago,0,https://www.google.com/maps/contrib/100179916051888050568/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUuePK5u6CjyK8Wn_q2E4Fb0rr9EK484q40a4xwEhrnw9uje5c=w36-h36-p-rp-mo-br100,
3438,Sumanna Shrestha,सिन्धुलीगढी मेमोरियल पार्क,5,"Sindhuligadhi Memorial Park is a historically significant site in Sindhuli, Nepal, commemorating the bravery and sacrifices made during the battle of Sindhuligadhi. This battle, fought in 1767 between the Gorkha soldiers under the leadership of King Prithvi Narayan Shah and the forces of the Malla kings of Kathmandu Valley, played a crucial role in the unification of Nepal.

For history enthusiasts and those interested in Nepal's unification period, Sindhuligadhi Memorial Park provides a poignant and educational experience, allowing visitors to connect with the nation's rich past.",a year ago,0,https://www.google.com/maps/contrib/115111849349538116915/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWzfw7bxK8tRCCumq_OKh0G6vOQHXQLGaezPcptcvwof-3Eee1mvw=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipOnDYJeBKKpIT6bMC3tCCzWmiJHIct5_TeCiwNX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOFH4Wb3t-Ib2RBwApKKJYMYXoaFWKCKU95ESWD=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO8n-_BT2HTJ_ziostc9ehZvJCKm6YVSiQQyxQo=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOOAGFjBxWd1wym6kd_6pWOesdBflIzaQFJDq8r=w300-h225-p-k-no"
3439,बिएस,सिन्धुलीगढी मेमोरियल पार्क,5,"The Sindhuligadi Memorial Park is a public park located in Sindhuli, Nepal. It is a popular destination for locals and tourists alike, and it is known for its beautiful gardens, peaceful atmosphere, and cultural and historical significance.

The Sindhuligadi Memorial Park is located on the banks of the Kamala River, in the heart of Sindhuli. It covers an area of about 10 acres and is home to a number of attractions, including a large pond, walking paths, and a number of beautifully landscaped gardens. The park is also home to a number of memorials and statues that commemorate important figures and events in Nepal's history.

One of the most popular attractions in the Sindhuligadi Memorial Park is the Sindhuligadi Museum, which is dedicated to the history and culture of Sindhuli and the surrounding region. The museum houses a collection of artifacts, documents, and photographs that showcase the cultural and historical richness of the area. Visitors can learn about the history of the region, including its art, literature, and traditional crafts.

In addition to its cultural and historical significance, the Sindhuligadi Memorial Park is also an important recreational and leisure destination. It is a popular place for locals to come and relax, and it is a great place for tourists to experience the beauty and culture of Nepal. The park is open to the public from 7 am to 5 pm",2 years ago,0,https://www.google.com/maps/contrib/106886632463103223964/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWr7ZvqDomFCV4s_JwS0IRSJrOMV-LvDqu4yPu4I5I97yGt845GiQ=w36-h36-p-rp-mo-ba8-br100,
3440,Suresh Kawan (Travel diaries - mama),सिन्धुलीगढी मेमोरियल पार्क,5,The way things were preserved and protected I liked them. Still much work is needed. Hope things will be better in coming days.,2 years ago,0,https://www.google.com/maps/contrib/101665558159171469104/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUkpLFRUpjpm91-AxYW_W7C5sGCtWEeAyIuFmHZ8GRvBR4fD6o0=w36-h36-p-rp-mo-ba6-br100,
3441,Sajan shrestha,सिन्धुलीगढी मेमोरियल पार्क,4,Cool place.,a year ago,1,https://www.google.com/maps/contrib/105466905941650783178/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUndAIehneSOXZ1MR2L9nQQfIEGACGgV2L0VypiakeBErewDJvZ=w36-h36-p-rp-mo-ba6-br100,"https://lh5.googleusercontent.com/p/AF1QipMzKm6ekmrFBTQ4fmDhifriv1ep7MqaJirKEgOj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMcjssIU5hYWh8uDye9bAUtZa6ozmjD9bs1Fijd=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMUp-E3NZeH0YAt0Mv7Zslpi4ahDUkbs7e3wTYW=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOFTeroyoYqHnTd71dkxDNYslWAkw_0gMbftoC2=w300-h225-p-k-no"
3442,DR Malla,सिन्धुलीगढी मेमोरियल पार्क,5,The museum is just awesome,a year ago,0,https://www.google.com/maps/contrib/109466158227093967960/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVhPvK0o6-8D2iybxyn2kjjUPJIPX0Ie6zbcZf2C6w74LjkBye98Q=w36-h36-p-rp-mo-ba4-br100,
3443,Akash Sunuwar,सिन्धुलीगढी मेमोरियल पार्क,4,Must visit ..historical place,a year ago,1,https://www.google.com/maps/contrib/102317958617390628269/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXQk83rZqok40tcq2maEumx259ncDDPcF0CtikfMU0xbPpBSzM=w36-h36-p-rp-mo-ba2-br100,
3444,Ishwar Shrestha,सिन्धुलीगढी मेमोरियल पार्क,5,Lovely 🥰🥰 …,3 years ago,0,https://www.google.com/maps/contrib/111303158668589185979/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVfqaTPiSK0wVQgJZ1c8HwU6tN3T3-NO0GwyhcGH-2hP2mriLbirg=w36-h36-p-rp-mo-ba5-br100,
3445,achyut kuikel,सिन्धुलीगढी मेमोरियल पार्क,3,Historical place,a year ago,0,https://www.google.com/maps/contrib/118341037288171803092/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKljn-DbCOJQNVA4ud1_4e02XQHuyU2-sd_5Q8LvZAjeGMWnWY=w36-h36-p-rp-mo-ba4-br100,
3446,Ariel Piñero,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",1,Is there a contact person for this church that we can communicate?,3 months ago,0,https://www.google.com/maps/contrib/116883922755105821697/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWS7s_1Oi_RlzwwxIZSB6y4nO2RP8wv0LChjJQoVUyblpOpgUGlnQ=w36-h36-p-rp-mo-br100,
3447,Daniel Shrestha,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,Very Familiar people and Helpful people i would recommend for join Saturday service .,6 months ago,0,https://www.google.com/maps/contrib/104266431322947134426/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV9pD-cPDCDD2cVU_oD21NRnOfejuLvJKIMwCqPd2XuVdMI1IpL=w36-h36-p-rp-mo-ba2-br100,
3448,Suresh Shrestha,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,I would highly recommend Nepali Evangelical Church Pipaldada to anyone seeking a place of worship and community.,a year ago,5,https://www.google.com/maps/contrib/112463932120685327056/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocL4Li3-jID92PyR5s2rgJdCG2Ak97G4j48R_U2C3gOdzXhtDg=w36-h36-p-rp-mo-br100,
3449,DIL KUMAR SHRESTHA,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,Blessed service.,a year ago,2,https://www.google.com/maps/contrib/113253969275176910825/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUabdVYNKzGKGqEwqDf-1Pq4bVrlCRon832vwIUvHsqtfoEtpo=w36-h36-p-rp-mo-br100,
3450,Sagar Shrestha,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,,2 years ago,0,https://www.google.com/maps/contrib/105705589358730900505/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWNfufffbrVNExCRF3g4Lj1ju6Ah2iE62YIXDxaBXyjFby3CepGbQ=w36-h36-p-rp-mo-br100,"https://lh5.googleusercontent.com/p/AF1QipOtVdKUBpELYxB3HBVRqmTCdS0IO0agGB72ZDFF=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMkT6ZCxu1KWHPywqzXOK4VyTZ926r3ymmU5Jrl=w300-h450-p-k-no"
3451,Milan Shrestha,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,,a year ago,0,https://www.google.com/maps/contrib/108881053170345010735/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKRVsVatIGE7XuAhfWIPYAs4ssN127Oi4BgoAlIAc-N6nBs=w36-h36-p-rp-mo-br100,
3452,ambitionguru content,"Nepali Evangelical Church (NEC), Sindhuli,Pipal Danda, Nepal",5,,a year ago,0,https://www.google.com/maps/contrib/112885183209393905790/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKfAroBpcYPBWBrRCXUjaZDfS1pUehxlRcykS7wPL1Ir9KK2g=w36-h36-p-rp-mo-br100,
3453,Cpt. Price,सिन्धुली गढी दरबार क्षेत्र,5,"It is a nice peaceful place, away from crowd. People here are proud of their heritage and very helpful.",2 months ago,0,https://www.google.com/maps/contrib/116026325635896706819/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWQyqnNgR6LJn20Olouhho3_HB2IgYcibehHJXjK7-NJpsI-ks_2A=w36-h36-p-rp-mo-ba3-br100,"https://lh5.googleusercontent.com/p/AF1QipMz_uZFFH8yH9Rqeu8mYq_H1soTYrYbP8vJ4fdQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOpyRx4wOwm4ddI4N2BRXAcZwwdtciRchgB0UWv=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOnwzFSrRkE4vaxTu2_GF3XvF-axp874vYbVBni=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOEzoEEw-CS43EZQmSQoo777o-TyhJsT8rio976=w300-h225-p-k-no"
3454,Creeshna Niure,सिन्धुली गढी दरबार क्षेत्र,5,"This is a historical fort and one of the tourist spots lies in the Sindhuli district. The place is of prime importance because of the battle that took place between the then Gorkha army and the British army which was headed by Captain Kinloch in November 1767. At present this historical place is a major tourist attraction.  Every year, the Sindhuli Gadhi Memorial day is celebrated in this place to celebrate the victory of the Nepal army. Everyone needs to visit this place to know history also this place environment is very cool.",3 months ago,0,https://www.google.com/maps/contrib/107696567462901365181/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXHiHBn4-ZVvVzePerrZptwoWeXVKSecBzwOW_aG3z2X-RQhNJa=w36-h36-p-rp-mo-ba4-br100,"https://lh5.googleusercontent.com/p/AF1QipO4QoYZvvRaMOOMWfYXlzZvH_mqL2qxn_3nttGc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNR_30kQFbN7302NxWFCLvccHjfxdaDDaA8uJdV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMh-zI4dN5GnnxwFrMiGE3vyiPCMlxuWjf8Ypxq=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMh3vG4B0hcWN0WQwEbSL75m3vBxDmRGuPWbaQt=w300-h225-p-k-no"
3455,Deependra Chaudhary,सिन्धुली गढी दरबार क्षेत्र,5,"If you're passing from BP highway, I recommend visiting this place! Well maintained and you'll have a god time here!",a month ago,0,https://www.google.com/maps/contrib/115844952256720611440/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUYsOAINuic83qPShnU1kkQnomp7RBW8dD-MVVrYUCpcO0cwQGnfQ=w36-h36-p-rp-mo-ba5-br100,"https://lh5.googleusercontent.com/p/AF1QipNCk4h64nFoLfNl1hCRKh6ZxPLF2myTvU7kIFQc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNVd6LwbSUKEW17vz-zHDkgvuOTfjvue_wnCVXi=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO0pg-exvjYFQquKYm6i6Cg2Tn1UL7UvPkCtGti=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPXBxYzprSFVtq6Jst-lXnSN2mzUVb2Ff6ZTmnP=w300-h225-p-k-no"
